,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
42,42,78.85,73.08,75.0,15.38,63.46,27.88,54.81,90.38,81.73,
43,43,78.85,73.08,75.0,15.38,63.46,27.88,54.81,,81.73,
44,44,78.85,73.08,75.0,16.35,63.46,28.85,55.77,,86.54,
45,45,78.85,73.08,75.0,16.35,63.46,28.85,55.77,,86.54,
46,46,78.85,73.08,75.0,19.23,66.35,29.81,56.73,,89.42,
47,47,78.85,73.08,75.0,19.23,66.35,29.81,56.73,,89.42,
48,48,80.77,75.0,75.96,19.23,67.31,29.81,56.73,,91.35,
49,49,80.77,75.0,75.96,19.23,67.31,29.81,56.73,,91.35,
50,50,83.65,75.96,75.96,20.19,68.27,29.81,56.73,,,
51,51,83.65,75.96,75.96,20.19,68.27,29.81,56.73,,,
52,52,85.58,75.96,76.92,20.19,70.19,31.73,58.65,,,
53,53,85.58,75.96,76.92,20.19,70.19,31.73,58.65,,,
54,54,86.54,75.96,77.88,22.12,72.12,33.65,59.62,,,
55,55,86.54,75.96,77.88,22.12,72.12,33.65,59.62,,,
56,56,86.54,75.96,77.88,23.08,72.12,34.62,60.58,,,
57,57,86.54,75.96,77.88,23.08,72.12,34.62,60.58,,,
58,58,86.54,75.96,77.88,23.08,75.0,35.58,62.5,,,
59,59,86.54,75.96,77.88,23.08,75.0,35.58,62.5,,,
60,60,91.35,75.96,77.88,23.08,78.85,35.58,62.5,,,
61,61,91.35,75.96,77.88,23.08,78.85,35.58,62.5,,,
62,62,91.35,75.96,77.88,23.08,79.81,35.58,62.5,,,
63,63,91.35,75.96,77.88,23.08,79.81,35.58,62.5,,,
64,64,91.35,75.96,77.88,23.08,81.73,35.58,62.5,,,
65,65,91.35,75.96,77.88,23.08,81.73,35.58,62.5,,,
66,66,91.35,76.92,77.88,23.08,84.62,36.54,62.5,,,
67,67,91.35,76.92,77.88,23.08,84.62,36.54,62.5,,,
68,68,91.35,76.92,78.85,25.0,84.62,37.5,63.46,,,
69,69,91.35,76.92,78.85,25.0,84.62,37.5,63.46,,,
70,70,91.35,76.92,78.85,25.96,84.62,37.5,63.46,,,
71,71,,76.92,78.85,25.96,84.62,37.5,63.46,,,
72,72,,76.92,78.85,28.85,84.62,38.46,63.46,,,
73,73,,76.92,78.85,28.85,84.62,38.46,63.46,,,
74,74,,76.92,78.85,28.85,84.62,38.46,63.46,,,
75,75,,76.92,78.85,28.85,84.62,38.46,63.46,,,
76,76,,76.92,78.85,30.77,84.62,39.42,64.42,,,
77,77,,76.92,78.85,30.77,84.62,39.42,64.42,,,
78,78,,76.92,78.85,30.77,85.58,39.42,64.42,,,
79,79,,76.92,78.85,30.77,85.58,39.42,64.42,,,
80,80,,77.88,78.85,32.69,87.5,39.42,64.42,,,
81,81,,77.88,78.85,32.69,87.5,39.42,64.42,,,
82,82,,77.88,78.85,32.69,87.5,41.35,66.35,,,
83,83,,77.88,78.85,32.69,87.5,41.35,66.35,,,
84,84,,78.85,78.85,34.62,87.5,42.31,66.35,,,
85,85,,78.85,78.85,34.62,87.5,42.31,66.35,,,
86,86,,78.85,79.81,37.5,87.5,42.31,66.35,,,
87,87,,78.85,79.81,37.5,87.5,42.31,66.35,,,
88,88,,79.81,80.77,39.42,88.46,45.19,67.31,,,
89,89,,79.81,80.77,39.42,88.46,45.19,67.31,,,
90,90,,79.81,80.77,39.42,88.46,47.12,68.27,,,
91,91,,79.81,80.77,39.42,88.46,47.12,68.27,,,
92,92,,79.81,80.77,42.31,88.46,47.12,68.27,,,
93,93,,79.81,80.77,42.31,88.46,47.12,68.27,,,
94,94,,79.81,80.77,46.15,88.46,47.12,68.27,,,
95,95,,79.81,80.77,46.15,88.46,47.12,68.27,,,
96,96,,79.81,80.77,46.15,89.42,47.12,68.27,,,
97,97,,79.81,80.77,46.15,89.42,47.12,68.27,,,
98,98,,79.81,80.77,47.12,89.42,47.12,68.27,,,
99,99,,79.81,80.77,47.12,89.42,47.12,68.27,,,
100,100,,79.81,80.77,48.08,89.42,48.08,69.23,,,
