,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
29,29,,,,13.34,56.91,21.54,89.07,,,
30,30,,,,14.63,59.16,22.99,89.07,,,
31,31,,,,14.63,59.16,22.99,89.07,,,
32,32,,,,15.27,61.25,23.79,89.07,,,
33,33,,,,15.27,61.25,23.79,89.07,,,
34,34,,,,16.4,62.38,25.4,89.23,,,
35,35,,,,16.4,62.38,25.4,89.23,,,
36,36,,,,17.68,63.18,26.53,89.39,,,
37,37,,,,17.68,63.18,26.53,89.39,,,
38,38,,,,18.65,63.18,27.17,89.55,,,
39,39,,,,18.65,63.18,27.17,89.55,,,
40,40,,,,19.61,63.18,28.3,89.71,,,
41,41,,,,19.61,63.18,28.3,89.71,,,
42,42,,,,20.9,63.18,29.1,89.87,,,
43,43,,,,20.9,63.18,29.1,89.87,,,
44,44,,,,22.19,63.18,30.23,89.87,,,
45,45,,,,22.19,63.18,30.23,89.87,,,
46,46,,,,22.83,64.47,30.39,89.87,,,
47,47,,,,22.83,64.47,30.39,89.87,,,
48,48,,,,23.79,65.59,31.19,90.19,,,
49,49,,,,23.79,65.59,31.19,90.19,,,
50,50,,,,24.12,67.04,32.15,90.35,,,
51,51,,,,24.12,67.04,32.15,90.35,,,
52,52,,,,24.76,69.13,33.76,90.35,,,
53,53,,,,24.76,69.13,33.76,90.35,,,
54,54,,,,26.05,70.74,34.24,90.51,,,
55,55,,,,26.05,70.74,34.24,90.51,,,
56,56,,,,27.65,71.22,35.37,90.68,,,
57,57,,,,27.65,71.22,35.37,90.68,,,
58,58,,,,28.62,71.86,36.33,91.0,,,
59,59,,,,28.62,71.86,36.33,91.0,,,
60,60,,,,29.1,72.99,37.46,91.16,,,
61,61,,,,29.1,72.99,37.46,91.16,,,
62,62,,,,30.55,73.79,38.42,91.32,,,
63,63,,,,30.55,73.79,38.42,91.32,,,
64,64,,,,31.83,74.6,39.07,91.48,,,
65,65,,,,31.83,74.6,39.07,91.48,,,
66,66,,,,32.96,75.72,39.87,91.48,,,
67,67,,,,32.96,75.72,39.87,91.48,,,
68,68,,,,33.6,77.17,40.51,91.8,,,
69,69,,,,33.6,77.17,40.51,91.8,,,
70,70,,,,34.73,77.81,40.84,91.8,,,
71,71,,,,34.73,77.81,40.84,91.8,,,
72,72,,,,35.21,78.46,41.16,91.8,,,
73,73,,,,35.21,78.46,41.16,91.8,,,
74,74,,,,36.5,79.1,42.28,91.8,,,
75,75,,,,36.5,79.1,42.28,91.8,,,
76,76,,,,37.78,79.1,43.09,92.12,,,
77,77,,,,37.78,79.1,43.09,92.12,,,
78,78,,,,38.91,79.74,43.89,92.12,,,
79,79,,,,38.91,79.74,43.89,92.12,,,
80,80,,,,39.87,81.19,44.37,92.28,,,
81,81,,,,39.87,81.19,44.37,92.28,,,
82,82,,,,40.51,81.99,45.66,92.44,,,
83,83,,,,40.51,81.99,45.66,92.44,,,
84,84,,,,41.32,83.12,46.62,92.44,,,
85,85,,,,41.32,83.12,46.62,92.44,,,
86,86,,,,41.8,84.08,47.91,92.6,,,
87,87,,,,41.8,84.08,47.91,92.6,,,
88,88,,,,42.6,84.08,48.87,92.6,,,
89,89,,,,42.6,84.08,48.87,92.6,,,
90,90,,,,43.89,84.41,49.04,92.77,,,
91,91,,,,43.89,84.41,49.04,92.77,,,
92,92,,,,44.53,85.05,50.16,92.93,,,
93,93,,,,44.53,85.05,50.16,92.93,,,
94,94,,,,45.34,85.53,51.29,93.25,,,
95,95,,,,45.34,85.53,51.29,93.25,,,
96,96,,,,46.14,86.01,52.41,93.25,,,
97,97,,,,46.14,86.01,52.41,93.25,,,
98,98,,,,46.95,86.17,53.22,93.25,,,
99,99,,,,46.95,86.17,53.22,93.25,,,
100,100,,,,47.11,87.62,53.7,93.25,,,
