apache-ant-1.7.0
prec_read,perc_found,total_read,total_found
prec_read,perc_found,total_read,total_found
1.0,4.24,10.0,10.0
2.0,11.86,30.0,28.0
3.0,15.68,40.0,37.0
4.0,22.88,60.0,54.0
5.0,26.69,70.0,63.0
6.0,33.05,90.0,78.0
7.0,37.29,100.0,88.0
8.0,43.64,120.0,103.0
9.0,47.88,130.0,113.0
10.0,55.51,150.0,131.0
11.0,59.32,160.0,140.0
12.0,66.1,180.0,156.0
13.0,70.34,190.0,166.0
14.0,77.54,210.0,183.0
15.0,80.51,220.0,190.0
16.0,80.93,240.0,191.0
17.0,80.93,250.0,191.0
18.0,80.93,260.0,191.0
19.0,81.36,280.0,192.0
20.0,81.36,290.0,192.0
21.0,81.36,310.0,192.0
22.0,81.78,320.0,193.0
23.0,81.78,340.0,193.0
24.0,81.78,350.0,193.0
25.0,81.78,370.0,193.0
26.0,82.63,380.0,195.0
27.0,83.05,400.0,196.0
28.0,83.05,410.0,196.0
29.0,83.05,430.0,196.0
30.0,83.05,440.0,196.0
31.0,83.47,460.0,197.0
32.0,83.47,470.0,197.0
33.0,84.75,490.0,200.0
34.0,84.75,500.0,200.0
35.0,84.75,520.0,200.0
36.0,84.75,530.0,200.0
37.0,85.17,550.0,201.0
38.0,85.17,560.0,201.0
39.0,85.17,580.0,201.0
40.0,85.17,590.0,201.0
41.0,85.59,610.0,202.0
42.0,85.59,620.0,202.0
43.0,86.02,640.0,203.0
44.0,86.02,650.0,203.0
45.0,86.02,670.0,203.0
46.0,86.44,680.0,204.0
47.0,86.44,700.0,204.0
48.0,86.86,710.0,205.0
49.0,86.86,720.0,205.0
50.0,87.29,740.0,206.0
51.0,87.29,750.0,206.0
52.0,87.29,770.0,206.0
53.0,87.71,780.0,207.0
54.0,87.71,800.0,207.0
55.0,87.71,810.0,207.0
56.0,88.14,830.0,208.0
57.0,88.56,840.0,209.0
58.0,88.98,860.0,210.0
59.0,88.98,870.0,210.0
60.0,88.98,890.0,210.0
61.0,88.98,900.0,210.0
62.0,89.41,920.0,211.0
63.0,89.41,930.0,211.0
64.0,89.41,950.0,211.0
65.0,89.83,960.0,212.0
66.0,90.25,980.0,213.0
67.0,90.25,990.0,213.0
68.0,90.68,1010.0,214.0
69.0,90.68,1020.0,214.0
70.0,90.68,1040.0,214.0
71.0,90.68,1050.0,214.0
72.0,91.1,1070.0,215.0
73.0,91.1,1080.0,215.0
74.0,91.53,1100.0,216.0
75.0,91.53,1110.0,216.0
76.0,91.95,1130.0,217.0
77.0,91.95,1140.0,217.0
78.0,91.95,1160.0,217.0
79.0,92.37,1170.0,218.0
80.0,93.22,1180.0,220.0
81.0,93.22,1200.0,220.0
82.0,93.22,1210.0,220.0
83.0,93.64,1230.0,221.0
84.0,93.64,1240.0,221.0
85.0,94.07,1260.0,222.0
86.0,94.07,1270.0,222.0
87.0,94.49,1290.0,223.0
88.0,94.49,1300.0,223.0
89.0,94.92,1320.0,224.0
90.0,95.34,1330.0,225.0


jEdit-4.2
prec_read,perc_found,total_read,total_found
1.0,17.97,30.0,23.0
2.0,40.62,80.0,52.0
3.0,42.19,130.0,54.0
4.0,42.19,190.0,54.0
5.0,42.19,240.0,54.0
6.0,42.19,290.0,54.0
7.0,42.19,340.0,54.0
8.0,42.19,390.0,54.0
9.0,42.97,440.0,55.0
10.0,44.53,500.0,57.0
11.0,45.31,550.0,58.0
12.0,45.31,600.0,58.0
13.0,46.09,650.0,59.0
14.0,46.88,700.0,60.0
15.0,49.22,750.0,63.0
16.0,49.22,800.0,63.0
17.0,50.0,860.0,64.0
18.0,50.0,910.0,64.0
19.0,50.78,960.0,65.0
20.0,51.56,1010.0,66.0
21.0,51.56,1060.0,66.0
22.0,53.12,1110.0,68.0
23.0,53.12,1170.0,68.0
24.0,53.91,1220.0,69.0
25.0,55.47,1270.0,71.0
26.0,57.03,1320.0,73.0
27.0,58.59,1370.0,75.0
28.0,59.38,1420.0,76.0
29.0,59.38,1480.0,76.0
30.0,59.38,1530.0,76.0
31.0,60.16,1580.0,77.0
32.0,60.16,1630.0,77.0
33.0,60.16,1680.0,77.0
34.0,60.94,1730.0,78.0
35.0,60.94,1790.0,78.0
36.0,63.28,1840.0,81.0
37.0,64.84,1890.0,83.0
38.0,64.84,1940.0,83.0
39.0,65.62,1990.0,84.0
40.0,66.41,2040.0,85.0
41.0,68.75,2100.0,88.0
42.0,69.53,2150.0,89.0
43.0,69.53,2200.0,89.0
44.0,70.31,2250.0,90.0
45.0,70.31,2300.0,90.0
46.0,70.31,2350.0,90.0
47.0,71.88,2400.0,92.0
48.0,71.88,2460.0,92.0
49.0,71.88,2510.0,92.0
50.0,72.66,2560.0,93.0
51.0,73.44,2610.0,94.0
52.0,75.0,2660.0,96.0
53.0,75.78,2710.0,97.0
54.0,76.56,2770.0,98.0
55.0,77.34,2820.0,99.0
56.0,78.12,2870.0,100.0
57.0,78.12,2920.0,100.0
58.0,78.91,2970.0,101.0
59.0,79.69,3020.0,102.0
60.0,79.69,3080.0,102.0
61.0,79.69,3130.0,102.0
62.0,80.47,3180.0,103.0
63.0,81.25,3230.0,104.0
64.0,82.03,3280.0,105.0
65.0,82.03,3330.0,105.0
66.0,82.03,3390.0,105.0
67.0,83.59,3440.0,107.0
68.0,84.38,3490.0,108.0
69.0,84.38,3540.0,108.0
70.0,85.16,3590.0,109.0
71.0,85.16,3640.0,109.0
72.0,85.94,3700.0,110.0
73.0,86.72,3750.0,111.0
74.0,86.72,3800.0,111.0
75.0,87.5,3850.0,112.0
76.0,88.28,3900.0,113.0
77.0,88.28,3950.0,113.0
78.0,89.06,4000.0,114.0
79.0,89.84,4060.0,115.0
80.0,89.84,4110.0,115.0
81.0,92.19,4160.0,118.0
82.0,92.97,4210.0,119.0
83.0,92.97,4260.0,119.0
84.0,92.97,4310.0,119.0
85.0,93.75,4370.0,120.0
86.0,94.53,4420.0,121.0
87.0,94.53,4470.0,121.0
88.0,94.53,4520.0,121.0
89.0,94.53,4570.0,121.0
90.0,94.53,4620.0,121.0
91.0,94.53,4680.0,121.0
92.0,95.31,4730.0,122.0


jfreechart-1.0.19
prec_read,perc_found,total_read,total_found
1.0,17.31,20.0,18.0
2.0,35.58,40.0,37.0
3.0,52.88,60.0,55.0
4.0,69.23,80.0,72.0
5.0,87.5,100.0,91.0
6.0,89.42,130.0,93.0
7.0,89.42,150.0,93.0
8.0,89.42,170.0,93.0
9.0,89.42,190.0,93.0
10.0,89.42,210.0,93.0
11.0,90.38,240.0,94.0
12.0,90.38,260.0,94.0
13.0,90.38,280.0,94.0
14.0,90.38,300.0,94.0
15.0,90.38,320.0,94.0
16.0,90.38,350.0,94.0
17.0,90.38,370.0,94.0
18.0,90.38,390.0,94.0
19.0,90.38,410.0,94.0
20.0,90.38,430.0,94.0
21.0,90.38,460.0,94.0
22.0,90.38,480.0,94.0
23.0,90.38,500.0,94.0
24.0,90.38,520.0,94.0
25.0,91.35,540.0,95.0
26.0,91.35,570.0,95.0
27.0,91.35,590.0,95.0
28.0,91.35,610.0,95.0
29.0,92.31,630.0,96.0
30.0,93.27,660.0,97.0
31.0,93.27,680.0,97.0
32.0,93.27,700.0,97.0
33.0,93.27,720.0,97.0
34.0,93.27,740.0,97.0
35.0,93.27,770.0,97.0
36.0,93.27,790.0,97.0
37.0,93.27,810.0,97.0
38.0,93.27,830.0,97.0
39.0,93.27,850.0,97.0
40.0,93.27,880.0,97.0
41.0,93.27,900.0,97.0
42.0,93.27,920.0,97.0
43.0,93.27,940.0,97.0
44.0,93.27,960.0,97.0
45.0,93.27,990.0,97.0
46.0,93.27,1010.0,97.0
47.0,93.27,1030.0,97.0
48.0,93.27,1050.0,97.0
49.0,93.27,1070.0,97.0
50.0,93.27,1100.0,97.0
51.0,93.27,1120.0,97.0
52.0,93.27,1140.0,97.0
53.0,93.27,1160.0,97.0
54.0,93.27,1180.0,97.0
55.0,94.23,1210.0,98.0
56.0,94.23,1230.0,98.0
57.0,94.23,1250.0,98.0
58.0,94.23,1270.0,98.0
59.0,94.23,1290.0,98.0
60.0,94.23,1320.0,98.0
61.0,94.23,1340.0,98.0
62.0,94.23,1360.0,98.0
63.0,94.23,1380.0,98.0
64.0,94.23,1400.0,98.0
65.0,94.23,1430.0,98.0
66.0,94.23,1450.0,98.0
67.0,94.23,1470.0,98.0
68.0,94.23,1490.0,98.0


jruby-1.4.0
prec_read,perc_found,total_read,total_found
1.0,6.11,20.0,19.0
2.0,11.9,40.0,37.0
3.0,20.58,70.0,64.0
4.0,26.37,90.0,82.0
5.0,34.73,120.0,108.0
6.0,40.84,140.0,127.0
7.0,46.95,160.0,146.0
8.0,55.63,190.0,173.0
9.0,60.77,210.0,189.0
10.0,69.77,240.0,217.0
11.0,74.92,260.0,233.0
12.0,83.92,290.0,261.0
13.0,89.07,310.0,277.0
14.0,89.39,340.0,278.0
15.0,89.39,360.0,278.0
16.0,89.39,380.0,278.0
17.0,89.39,410.0,278.0
18.0,89.71,430.0,279.0
19.0,90.03,460.0,280.0
20.0,90.03,480.0,280.0
21.0,90.35,510.0,281.0
22.0,90.35,530.0,281.0
23.0,90.35,560.0,281.0
24.0,90.35,580.0,281.0
25.0,90.68,600.0,282.0
26.0,90.68,630.0,282.0
27.0,90.68,650.0,282.0
28.0,90.68,680.0,282.0
29.0,91.0,700.0,283.0
30.0,91.0,730.0,283.0
31.0,91.0,750.0,283.0
32.0,91.0,780.0,283.0
33.0,91.32,800.0,284.0
34.0,91.32,830.0,284.0
35.0,91.32,850.0,284.0
36.0,91.32,870.0,284.0
37.0,91.64,900.0,285.0
38.0,91.96,920.0,286.0
39.0,92.28,950.0,287.0
40.0,92.28,970.0,287.0
41.0,92.6,1000.0,288.0
42.0,92.6,1020.0,288.0
43.0,92.6,1050.0,288.0
44.0,92.93,1070.0,289.0
45.0,92.93,1090.0,289.0
46.0,93.25,1120.0,290.0
47.0,93.25,1140.0,290.0
48.0,93.25,1170.0,290.0
49.0,93.25,1190.0,290.0
50.0,93.57,1220.0,291.0
51.0,93.57,1240.0,291.0
52.0,93.57,1270.0,291.0
53.0,93.57,1290.0,291.0
54.0,93.57,1310.0,291.0
55.0,93.89,1340.0,292.0
56.0,93.89,1360.0,292.0
57.0,94.53,1390.0,294.0
58.0,94.53,1410.0,294.0
59.0,94.53,1440.0,294.0
60.0,95.18,1460.0,296.0


sql12
prec_read,perc_found,total_read,total_found
1.0,11.19,20.0,16.0
2.0,36.36,60.0,52.0
3.0,59.44,100.0,85.0
4.0,69.93,130.0,100.0
5.0,69.93,170.0,100.0
6.0,69.93,200.0,100.0
7.0,69.93,240.0,100.0
8.0,69.93,280.0,100.0
9.0,71.33,310.0,102.0
10.0,71.33,350.0,102.0
11.0,71.33,380.0,102.0
12.0,71.33,420.0,102.0
13.0,72.73,460.0,104.0
14.0,72.73,490.0,104.0
15.0,72.73,530.0,104.0
16.0,72.73,560.0,104.0
17.0,72.73,600.0,104.0
18.0,74.83,640.0,107.0
19.0,74.83,670.0,107.0
20.0,74.83,710.0,107.0
21.0,74.83,740.0,107.0
22.0,74.83,780.0,107.0
23.0,75.52,820.0,108.0
24.0,75.52,850.0,108.0
25.0,75.52,890.0,108.0
26.0,75.52,920.0,108.0
27.0,75.52,960.0,108.0
28.0,75.52,1000.0,108.0
29.0,75.52,1030.0,108.0
30.0,75.52,1070.0,108.0
31.0,75.52,1110.0,108.0
32.0,76.92,1140.0,110.0
33.0,76.92,1180.0,110.0
34.0,76.92,1210.0,110.0
35.0,77.62,1250.0,111.0
36.0,77.62,1290.0,111.0
37.0,77.62,1320.0,111.0
38.0,77.62,1360.0,111.0
39.0,77.62,1390.0,111.0
40.0,77.62,1430.0,111.0
41.0,77.62,1470.0,111.0
42.0,77.62,1500.0,111.0
43.0,77.62,1540.0,111.0
44.0,78.32,1570.0,112.0
45.0,79.02,1610.0,113.0
46.0,79.02,1650.0,113.0
47.0,79.02,1680.0,113.0
48.0,79.02,1720.0,113.0
49.0,79.72,1750.0,114.0
50.0,79.72,1790.0,114.0
51.0,81.12,1830.0,116.0
52.0,82.52,1860.0,118.0
53.0,83.22,1900.0,119.0
54.0,83.92,1930.0,120.0
55.0,84.62,1970.0,121.0
56.0,85.31,2010.0,122.0
57.0,85.31,2040.0,122.0
58.0,86.01,2080.0,123.0
59.0,86.71,2120.0,124.0
60.0,87.41,2150.0,125.0
61.0,88.11,2190.0,126.0
62.0,88.81,2220.0,127.0
63.0,88.81,2260.0,127.0
64.0,88.81,2300.0,127.0
65.0,88.81,2330.0,127.0
66.0,88.81,2370.0,127.0
67.0,90.21,2400.0,129.0
68.0,90.91,2440.0,130.0
69.0,91.61,2480.0,131.0
70.0,91.61,2510.0,131.0
71.0,91.61,2550.0,131.0
72.0,92.31,2580.0,132.0
73.0,92.31,2620.0,132.0
74.0,92.31,2660.0,132.0
75.0,92.31,2690.0,132.0
76.0,92.31,2730.0,132.0
77.0,92.31,2760.0,132.0
78.0,93.01,2800.0,133.0
79.0,93.01,2840.0,133.0
80.0,93.71,2870.0,134.0
81.0,93.71,2910.0,134.0
82.0,93.71,2940.0,134.0
83.0,93.71,2980.0,134.0
84.0,95.1,3020.0,136.0


