apache-ant-1.7.0
prec_read,perc_found,total_read,total_found
37.24,94.83,3520.0,1340.0
37.35,94.83,3530.0,1340.0
37.45,94.83,3540.0,1340.0
37.56,94.83,3550.0,1340.0
37.66,94.83,3560.0,1340.0
37.77,94.83,3570.0,1340.0
37.88,94.83,3580.0,1340.0
37.98,94.83,3590.0,1340.0
38.09,94.83,3600.0,1340.0
38.19,94.83,3610.0,1340.0
38.3,94.83,3620.0,1340.0
38.4,94.83,3630.0,1340.0
38.51,94.83,3640.0,1340.0
38.62,94.83,3650.0,1340.0
38.72,94.83,3660.0,1340.0
38.83,94.9,3670.0,1341.0
38.93,94.9,3680.0,1341.0
39.04,94.9,3690.0,1341.0
39.15,94.9,3700.0,1341.0
39.25,94.9,3710.0,1341.0
39.36,94.9,3720.0,1341.0
39.46,94.9,3730.0,1341.0
39.57,94.9,3740.0,1341.0
39.67,94.9,3750.0,1341.0
39.78,94.9,3760.0,1341.0
39.89,94.98,3770.0,1342.0


columba-1.4-src
prec_read,perc_found,total_read,total_found
0.0,0.0,0.0,0.0
0.15,0.49,10.0,1.0
0.31,0.49,20.0,1.0
0.46,0.49,30.0,1.0
0.6,0.98,39.0,2.0
0.76,1.47,49.0,3.0
0.91,1.96,59.0,4.0
1.07,1.96,69.0,4.0
1.22,2.45,79.0,5.0
1.38,5.39,89.0,11.0
1.53,9.8,99.0,20.0
1.69,12.75,109.0,26.0
1.84,17.65,119.0,36.0
1.99,22.55,129.0,46.0
2.15,27.45,139.0,56.0
2.3,31.86,149.0,65.0
2.46,36.76,159.0,75.0
2.61,40.69,169.0,83.0
2.77,44.12,179.0,90.0
2.92,49.02,189.0,100.0
3.08,53.43,199.0,109.0
3.23,58.33,209.0,119.0
3.39,63.24,219.0,129.0
3.54,68.14,229.0,139.0
3.7,72.55,239.0,148.0
3.85,76.96,249.0,157.0
4.0,79.9,259.0,163.0
4.16,81.86,269.0,167.0
4.31,83.33,279.0,170.0
4.47,85.78,289.0,175.0
4.62,86.27,299.0,176.0
4.78,86.27,309.0,176.0
4.93,87.25,319.0,178.0
5.09,87.75,329.0,179.0
5.24,88.73,339.0,181.0
5.4,88.73,349.0,181.0
5.55,90.2,359.0,184.0
5.71,90.2,369.0,184.0
5.86,90.2,379.0,184.0
6.01,90.69,389.0,185.0
6.17,91.18,399.0,186.0
6.32,91.67,409.0,187.0
6.48,91.67,419.0,187.0
6.63,92.65,429.0,189.0
6.79,92.65,439.0,189.0
6.94,93.14,449.0,190.0
7.1,93.14,459.0,190.0
7.25,93.63,469.0,191.0
7.41,93.63,479.0,191.0
7.56,93.63,489.0,191.0
7.71,93.63,499.0,191.0
7.87,93.63,509.0,191.0
8.02,93.63,519.0,191.0
8.18,93.63,529.0,191.0
8.33,93.63,539.0,191.0
8.49,93.63,549.0,191.0
8.64,93.63,559.0,191.0
8.8,93.63,569.0,191.0
8.95,93.63,579.0,191.0
9.11,93.63,589.0,191.0
9.26,93.63,599.0,191.0
9.42,93.63,609.0,191.0
9.57,93.63,619.0,191.0
9.72,93.63,629.0,191.0
9.88,93.63,639.0,191.0
10.03,93.63,649.0,191.0
10.19,93.63,659.0,191.0
10.34,93.63,669.0,191.0
10.5,93.63,679.0,191.0
10.65,94.12,689.0,192.0
10.81,94.61,699.0,193.0


emf-2.4.1
prec_read,perc_found,total_read,total_found
0.0,0.0,0.0,0.0
0.23,0.0,10.0,0.0
0.46,0.0,20.0,0.0
0.68,0.0,30.0,0.0
0.91,0.0,40.0,0.0
1.14,0.0,50.0,0.0
1.37,0.0,60.0,0.0
1.59,0.0,70.0,0.0
1.82,0.0,80.0,0.0
2.05,0.0,90.0,0.0
2.28,0.0,100.0,0.0
2.51,0.0,110.0,0.0
2.73,0.0,120.0,0.0
2.96,0.0,130.0,0.0
3.19,0.0,140.0,0.0
3.37,0.0,148.0,0.0
3.6,0.96,158.0,1.0
3.8,0.96,167.0,1.0
4.01,1.92,176.0,2.0
4.19,1.92,184.0,2.0
4.42,1.92,194.0,2.0
4.65,2.88,204.0,3.0
4.88,2.88,214.0,3.0
5.08,2.88,223.0,3.0
5.26,2.88,231.0,3.0
5.47,3.85,240.0,4.0
5.7,3.85,250.0,4.0
5.92,3.85,260.0,4.0
6.15,3.85,270.0,4.0
6.38,3.85,280.0,4.0
6.61,3.85,290.0,4.0
6.79,4.81,298.0,5.0
7.02,8.65,308.0,9.0
7.25,14.42,318.0,15.0
