apache-ant-1.7.0
prec_read,perc_found,total_read,total_found
57.0,66.88,1390.0,208.0
58.0,67.85,1410.0,211.0
59.0,68.49,1440.0,213.0
60.0,69.13,1460.0,215.0
61.0,69.77,1490.0,217.0
62.0,70.1,1510.0,218.0
63.0,70.42,1540.0,219.0
64.0,71.38,1560.0,222.0
65.0,71.7,1580.0,223.0
66.0,73.63,1610.0,229.0
67.0,74.6,1630.0,232.0
68.0,74.92,1660.0,233.0
69.0,74.92,1680.0,233.0
70.0,76.53,1710.0,238.0
71.0,76.53,1730.0,238.0
72.0,77.17,1760.0,240.0
73.0,77.49,1780.0,241.0
74.0,77.81,1800.0,242.0
75.0,78.14,1830.0,243.0
76.0,79.42,1850.0,247.0
77.0,80.06,1880.0,249.0
78.0,81.03,1900.0,252.0
79.0,82.32,1930.0,256.0
80.0,83.6,1950.0,260.0
81.0,84.57,1980.0,263.0
82.0,85.21,2000.0,265.0
83.0,85.85,2020.0,267.0
84.0,86.5,2050.0,269.0
85.0,86.5,2070.0,269.0
86.0,86.5,2100.0,269.0
87.0,87.14,2120.0,271.0
88.0,87.46,2150.0,272.0
89.0,87.78,2170.0,273.0
90.0,89.39,2200.0,278.0
91.0,91.0,2220.0,283.0
