,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
46,46,,84.27,83.92,48.25,62.24,48.6,74.48,92.66,97.55,
47,47,,84.62,84.27,49.3,63.29,48.95,74.48,93.01,97.55,
48,48,,84.97,84.62,49.65,64.34,49.65,74.48,93.71,97.55,
49,49,,86.01,85.31,50.0,65.03,51.4,75.87,93.71,98.6,
50,50,,86.01,85.66,50.7,67.13,52.8,75.87,94.06,98.6,
51,51,,86.01,85.66,51.05,68.18,53.85,76.57,94.06,98.6,
52,52,,86.01,86.01,52.8,68.18,54.2,76.92,94.41,98.6,
53,53,,86.36,86.36,54.2,68.88,55.59,77.27,94.41,98.6,
54,54,,86.36,86.36,54.9,70.28,55.94,77.62,94.41,98.6,
55,55,,86.71,86.71,56.29,70.63,57.34,77.62,94.41,98.6,
56,56,,87.06,86.71,58.04,71.68,58.39,78.32,94.41,98.6,
57,57,,87.76,86.71,58.39,72.03,59.44,79.02,94.76,98.95,
58,58,,87.76,87.41,59.09,72.73,61.19,79.72,94.76,98.95,
59,59,,88.11,87.41,60.49,73.43,63.29,80.77,94.76,98.95,
60,60,,88.46,87.76,62.24,74.13,63.64,81.12,94.76,98.95,
61,61,,89.16,88.46,62.59,74.83,63.64,81.47,94.76,98.95,
62,62,,90.21,88.81,62.94,75.17,66.08,82.17,95.1,99.3,
63,63,,90.21,89.16,63.64,77.97,66.08,82.17,96.5,99.3,
64,64,,90.21,89.16,64.69,79.37,66.08,82.52,96.85,99.3,
65,65,,90.56,90.21,65.03,80.07,67.13,83.22,96.85,99.3,
66,66,,90.56,90.21,66.08,80.07,68.18,83.22,97.2,99.3,
67,67,,90.56,90.21,66.43,80.07,69.23,83.57,97.55,99.3,
68,68,,90.56,90.21,66.78,80.07,70.98,84.97,97.55,99.3,
69,69,,90.91,90.56,67.13,80.07,72.03,84.97,97.55,99.3,
70,70,,91.26,90.91,69.23,80.42,72.73,85.66,97.9,99.3,
71,71,,91.61,91.61,70.63,82.52,73.43,85.66,97.9,99.3,
72,72,,91.61,91.96,72.03,82.52,74.13,86.01,97.9,99.3,
73,73,,91.61,91.96,72.73,88.46,75.17,86.01,97.9,99.3,
74,74,,91.96,91.96,72.73,88.46,75.17,86.01,98.25,99.3,
75,75,,91.96,91.96,73.43,89.16,75.17,86.01,98.6,99.3,
76,76,,92.31,92.31,74.48,89.86,76.22,87.06,98.6,99.3,
77,77,,92.31,92.31,74.48,90.56,76.92,87.41,98.95,99.3,
78,78,,92.31,92.31,74.83,90.56,77.27,87.76,98.95,99.3,
79,79,,92.66,92.31,75.17,91.61,78.32,88.81,98.95,99.3,
80,80,,93.01,92.66,75.52,95.1,80.07,89.16,98.95,99.3,
81,81,,93.71,93.01,77.27,95.8,81.82,89.86,98.95,99.3,
82,82,,94.41,94.06,80.07,96.15,81.82,90.21,98.95,99.3,
83,83,,95.1,94.41,80.42,96.5,81.82,90.91,98.95,99.3,
84,84,,95.45,95.1,80.77,98.6,82.52,90.91,98.95,99.3,
85,85,,95.45,95.1,81.82,98.95,83.22,90.91,98.95,99.3,
86,86,,95.45,95.1,82.87,99.3,83.22,90.91,99.65,99.3,
87,87,,95.45,95.1,84.27,99.3,83.57,91.26,99.65,99.3,
88,88,,95.45,95.1,86.71,99.3,84.97,91.96,99.65,99.3,
89,89,,95.45,95.1,88.81,99.3,86.71,92.66,99.65,99.3,
90,90,,96.5,96.15,89.86,99.3,88.46,93.01,99.65,99.3,
91,91,,97.2,97.2,90.21,99.3,89.51,94.76,100.0,99.3,
92,92,,97.2,97.2,90.91,99.3,91.26,95.1,100.0,99.3,
93,93,,97.9,97.9,91.26,99.3,92.66,96.5,100.0,99.3,
94,94,,98.25,98.25,93.71,99.3,93.36,96.5,100.0,100.0,
95,95,,98.25,98.6,95.1,99.65,94.41,97.2,100.0,100.0,
96,96,,98.95,98.95,96.15,99.65,96.15,97.55,100.0,100.0,
97,97,,98.95,98.95,97.55,100.0,97.55,98.25,100.0,100.0,
98,98,,98.95,98.95,98.25,100.0,98.6,99.3,100.0,100.0,
99,99,,100.0,99.65,99.65,100.0,99.3,100.0,100.0,100.0,
100,100,,100.0,100.0,100.0,100.0,99.65,100.0,100.0,100.0,
