,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
21,21,75.96,73.08,73.08,16.35,63.46,28.85,55.77,91.35,83.65,121.15
22,22,76.92,73.08,73.08,19.23,66.35,28.85,55.77,91.35,89.42,128.85
23,23,76.92,73.08,73.08,19.23,67.31,29.81,56.73,91.35,90.38,126.92
24,24,76.92,74.04,74.04,19.23,68.27,29.81,56.73,91.35,91.35,128.85
25,25,79.81,74.04,74.04,20.19,69.23,31.73,58.65,91.35,91.35,125.96
26,26,80.77,74.04,75.96,22.12,72.12,33.65,59.62,91.35,91.35,130.77
27,27,80.77,74.04,75.96,22.12,72.12,33.65,60.58,91.35,91.35,125.0
28,28,81.73,75.96,75.96,23.08,75.0,35.58,62.5,91.35,91.35,129.81
29,29,81.73,76.92,75.96,23.08,77.88,35.58,62.5,91.35,91.35,134.62
30,30,81.73,76.92,75.96,23.08,79.81,35.58,62.5,92.31,93.27,132.69
31,31,84.62,76.92,75.96,23.08,81.73,35.58,62.5,92.31,94.23,140.38
32,32,84.62,76.92,75.96,23.08,84.62,36.54,62.5,92.31,94.23,136.54
33,33,85.58,76.92,75.96,25.0,84.62,37.5,63.46,92.31,94.23,135.58
34,34,85.58,76.92,76.92,25.0,84.62,37.5,63.46,92.31,94.23,138.46
35,35,85.58,76.92,76.92,26.92,84.62,37.5,63.46,92.31,95.19,138.46
36,36,87.5,76.92,76.92,28.85,84.62,38.46,63.46,92.31,96.15,145.19
37,37,87.5,76.92,76.92,30.77,84.62,38.46,64.42,92.31,96.15,147.12
38,38,87.5,76.92,76.92,30.77,84.62,39.42,64.42,92.31,96.15,143.27
39,39,87.5,76.92,76.92,32.69,87.5,39.42,64.42,92.31,96.15,141.35
40,40,88.46,76.92,76.92,32.69,87.5,41.35,65.38,92.31,96.15,141.35
41,41,88.46,77.88,77.88,32.69,87.5,42.31,66.35,92.31,96.15,143.27
42,42,88.46,77.88,77.88,35.58,87.5,42.31,66.35,92.31,96.15,140.38
43,43,92.31,78.85,79.81,38.46,88.46,44.23,66.35,92.31,96.15,134.62
44,44,92.31,78.85,79.81,39.42,88.46,47.12,68.27,92.31,96.15,135.58
45,45,93.27,78.85,79.81,41.35,88.46,47.12,68.27,92.31,96.15,136.54
46,46,93.27,78.85,79.81,45.19,88.46,47.12,68.27,92.31,96.15,134.62
47,47,93.27,78.85,79.81,46.15,89.42,47.12,68.27,92.31,96.15,132.69
48,48,93.27,78.85,79.81,47.12,89.42,47.12,68.27,92.31,98.08,131.73
49,49,95.19,78.85,79.81,48.08,89.42,48.08,69.23,92.31,98.08,131.73
50,50,96.15,78.85,79.81,49.04,89.42,49.04,70.19,92.31,98.08,136.54
51,51,96.15,78.85,79.81,49.04,89.42,50.0,70.19,92.31,99.04,134.62
52,52,96.15,80.77,79.81,50.0,89.42,50.96,71.15,92.31,99.04,133.65
53,53,96.15,80.77,80.77,50.0,89.42,50.96,71.15,92.31,99.04,131.73
54,54,96.15,81.73,80.77,52.88,89.42,53.85,72.12,92.31,99.04,131.73
55,55,96.15,82.69,81.73,52.88,89.42,54.81,72.12,92.31,99.04,134.62
56,56,,82.69,81.73,53.85,91.35,58.65,74.04,92.31,99.04,
57,57,,83.65,82.69,54.81,91.35,58.65,75.0,93.27,99.04,
58,58,,84.62,83.65,55.77,92.31,59.62,75.0,96.15,99.04,
59,59,,86.54,86.54,56.73,92.31,62.5,76.92,96.15,99.04,
60,60,,87.5,86.54,57.69,92.31,62.5,76.92,96.15,99.04,
61,61,,87.5,86.54,60.58,93.27,62.5,76.92,96.15,99.04,
62,62,,87.5,86.54,60.58,94.23,62.5,77.88,96.15,99.04,
63,63,,87.5,86.54,62.5,94.23,64.42,79.81,96.15,99.04,
64,64,,88.46,87.5,63.46,94.23,67.31,80.77,96.15,99.04,
65,65,,88.46,88.46,63.46,94.23,68.27,81.73,96.15,99.04,
66,66,,88.46,88.46,64.42,94.23,69.23,81.73,96.15,99.04,
67,67,,89.42,88.46,66.35,94.23,70.19,82.69,96.15,100.0,
68,68,,90.38,88.46,66.35,94.23,71.15,83.65,96.15,100.0,
69,69,,91.35,90.38,67.31,94.23,72.12,83.65,97.12,100.0,
70,70,,92.31,91.35,68.27,94.23,72.12,83.65,97.12,100.0,
71,71,,92.31,91.35,69.23,94.23,74.04,84.62,98.08,100.0,
72,72,,92.31,92.31,71.15,94.23,74.04,84.62,98.08,100.0,
73,73,,92.31,92.31,72.12,94.23,75.0,84.62,98.08,100.0,
74,74,,92.31,92.31,72.12,94.23,75.96,86.54,98.08,100.0,
75,75,,92.31,92.31,72.12,98.08,76.92,87.5,98.08,100.0,
76,76,,92.31,92.31,74.04,98.08,78.85,88.46,98.08,100.0,
77,77,,92.31,92.31,74.04,98.08,78.85,88.46,100.0,100.0,
78,78,,93.27,93.27,75.0,98.08,78.85,88.46,100.0,100.0,
79,79,,94.23,93.27,75.0,98.08,79.81,89.42,100.0,100.0,
80,80,,94.23,93.27,76.92,99.04,80.77,89.42,100.0,100.0,
81,81,,94.23,93.27,77.88,99.04,80.77,90.38,100.0,100.0,
82,82,,94.23,94.23,79.81,99.04,80.77,91.35,100.0,100.0,
83,83,,94.23,95.19,79.81,99.04,81.73,91.35,100.0,100.0,
84,84,,95.19,95.19,80.77,99.04,81.73,92.31,100.0,100.0,
85,85,,95.19,95.19,80.77,99.04,84.62,94.23,100.0,100.0,
86,86,,96.15,95.19,81.73,99.04,84.62,94.23,100.0,100.0,
87,87,,96.15,96.15,83.65,99.04,85.58,94.23,100.0,100.0,
88,88,,96.15,96.15,84.62,99.04,86.54,94.23,100.0,100.0,
89,89,,97.12,96.15,85.58,99.04,86.54,94.23,100.0,100.0,
90,90,,97.12,97.12,86.54,99.04,88.46,96.15,100.0,100.0,
91,91,,97.12,97.12,86.54,99.04,89.42,96.15,100.0,100.0,
92,92,,97.12,97.12,88.46,99.04,90.38,97.12,100.0,100.0,
93,93,,98.08,98.08,89.42,99.04,93.27,98.08,100.0,100.0,
94,94,,98.08,98.08,90.38,99.04,95.19,99.04,100.0,100.0,
95,95,,98.08,99.04,93.27,99.04,96.15,100.0,100.0,100.0,
96,96,,98.08,99.04,95.19,99.04,97.12,100.0,100.0,100.0,
97,97,,99.04,99.04,98.08,99.04,98.08,100.0,100.0,100.0,
98,98,,99.04,100.0,98.08,100.0,99.04,100.0,100.0,100.0,
99,99,,99.04,100.0,99.04,100.0,99.04,100.0,100.0,100.0,
100,100,,100.0,100.0,100.0,100.0,99.04,100.0,100.0,100.0,
