,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
53,53,,98.51,98.66,53.36,82.17,59.16,94.34,99.15,99.93,
54,54,,98.51,98.66,54.71,82.87,60.16,94.41,99.15,99.93,
55,55,,98.51,98.73,55.63,83.3,61.15,94.41,99.22,99.93,
56,56,,98.58,98.73,56.9,84.08,61.85,94.48,99.43,99.93,
57,57,,98.66,98.73,57.96,84.5,62.56,94.55,99.43,99.93,
58,58,,98.66,98.73,59.02,85.28,63.41,94.62,99.43,99.93,
59,59,,98.66,98.73,60.01,85.99,64.33,94.69,99.43,99.93,
60,60,,98.73,98.8,60.93,86.34,65.39,94.98,99.5,99.93,
61,61,,98.73,98.8,61.71,86.98,66.67,95.12,99.58,99.93,
62,62,,98.73,98.8,62.7,87.83,67.59,95.19,99.58,99.93,
63,63,,98.8,98.87,63.13,88.39,68.29,95.26,99.58,100.0,
64,64,,98.8,98.94,64.26,89.24,68.93,95.4,99.58,100.0,
65,65,,98.8,98.94,65.46,89.67,70.06,95.68,99.58,100.0,
66,66,,98.8,98.94,66.45,89.67,70.98,95.9,99.58,100.0,
67,67,,98.8,98.94,67.59,90.38,71.9,96.04,99.58,100.0,
68,68,,98.87,98.94,68.72,90.59,72.33,96.18,99.58,100.0,
69,69,,98.94,99.08,69.78,90.73,72.61,96.32,99.58,100.0,
70,70,,98.94,99.08,70.77,91.37,73.6,96.53,99.58,100.0,
71,71,,98.94,99.08,72.12,91.72,74.59,96.67,99.58,100.0,
72,72,,99.08,99.22,72.82,92.64,75.87,96.67,99.58,100.0,
73,73,,99.22,99.29,73.67,92.99,77.0,96.74,99.58,100.0,
74,74,,99.22,99.29,74.52,93.42,77.92,97.03,99.58,100.0,
75,75,,99.29,99.36,75.65,93.7,78.7,97.1,99.65,100.0,
76,76,,99.36,99.36,76.79,93.7,79.48,97.17,99.72,100.0,
77,77,,99.36,99.36,77.85,93.7,80.4,97.31,99.72,100.0,
78,78,,99.36,99.36,78.98,93.7,81.39,97.31,99.72,100.0,
79,79,,99.36,99.36,80.11,93.98,82.17,97.38,99.72,100.0,
80,80,,99.36,99.36,81.46,94.41,82.87,97.38,99.72,100.0,
81,81,,99.36,99.36,82.45,94.41,83.79,97.38,99.72,100.0,
82,82,,99.5,99.5,83.23,94.9,84.22,97.59,99.86,100.0,
83,83,,99.5,99.5,84.15,95.33,84.78,97.81,99.93,100.0,
84,84,,99.5,99.5,85.14,96.46,85.92,97.88,99.93,100.0,
85,85,,99.5,99.58,86.34,96.46,87.19,98.02,99.93,100.0,
86,86,,99.58,99.65,87.19,96.53,88.32,98.02,99.93,100.0,
87,87,,99.58,99.65,88.25,97.38,89.17,98.23,99.93,100.0,
88,88,,99.58,99.65,88.89,97.81,89.95,98.23,99.93,100.0,
89,89,,99.72,99.79,89.74,97.88,90.8,98.44,99.93,100.0,
90,90,,99.72,99.79,90.59,98.3,91.86,98.51,100.0,100.0,
91,91,,99.79,99.86,91.58,98.8,92.71,98.66,100.0,100.0,
92,92,,99.79,99.86,92.85,98.8,93.56,98.66,100.0,100.0,
93,93,,99.79,99.86,93.63,98.8,94.55,98.8,100.0,100.0,
94,94,,99.86,99.93,94.48,99.36,95.4,99.01,100.0,100.0,
95,95,,99.86,99.93,95.12,99.58,96.18,99.15,100.0,100.0,
96,96,,99.86,99.93,96.32,99.58,96.74,99.22,100.0,100.0,
97,97,,99.86,100.0,97.24,99.93,97.95,99.43,100.0,100.0,
98,98,,99.86,100.0,98.23,100.0,98.8,99.65,100.0,100.0,
99,99,,100.0,100.0,99.43,100.0,99.5,99.93,100.0,100.0,
100,100,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
