,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
43,43,88.11,79.72,78.67,21.68,35.66,28.32,64.34,52.8,93.36,
44,44,88.11,80.07,79.02,22.38,38.11,30.42,64.69,52.8,93.36,
45,45,88.11,80.07,79.02,22.38,38.11,30.42,64.69,52.8,93.36,
46,46,88.11,80.42,79.37,23.43,38.81,31.82,65.03,52.8,93.71,
47,47,88.11,80.42,79.37,23.43,38.81,31.82,65.03,52.8,93.71,
48,48,88.11,80.42,79.37,23.43,39.51,31.82,65.38,53.85,94.41,
49,49,89.51,80.42,79.37,23.43,39.51,31.82,65.38,53.85,94.41,
50,50,89.51,80.77,80.07,23.78,39.86,33.22,66.08,56.99,94.76,
51,51,89.86,80.77,80.07,23.78,39.86,33.22,66.08,56.99,94.76,
52,52,89.86,81.12,80.42,24.48,39.86,34.62,66.08,60.84,94.76,
53,53,90.56,81.12,80.42,24.48,39.86,34.62,66.08,60.84,95.1,
54,54,90.56,81.47,81.12,25.52,39.86,35.66,66.78,66.08,,
55,55,90.56,81.47,81.12,25.52,39.86,35.66,66.78,66.08,,
56,56,90.56,81.82,81.47,27.27,39.86,35.66,66.78,70.28,,
57,57,91.61,81.82,81.47,27.27,39.86,35.66,66.78,70.28,,
58,58,91.61,82.17,81.47,28.32,41.96,35.66,67.13,71.68,,
59,59,94.76,82.17,81.47,28.32,41.96,35.66,67.13,71.68,,
60,60,94.76,82.17,81.82,29.02,42.31,36.36,67.13,73.08,,
61,61,95.1,82.17,81.82,29.02,42.31,36.36,67.13,73.08,,
62,62,,82.17,81.82,29.72,44.41,37.06,67.13,75.17,,
63,63,,82.17,81.82,29.72,44.41,37.06,67.13,75.17,,
64,64,,82.17,82.17,30.07,47.2,37.76,67.83,81.82,,
65,65,,82.17,82.17,30.07,47.2,37.76,67.83,81.82,,
66,66,,82.17,82.17,31.47,48.95,37.76,68.18,84.97,,
67,67,,82.17,82.17,31.47,48.95,37.76,68.18,84.97,,
68,68,,82.52,82.17,32.52,49.3,38.81,68.18,86.36,,
69,69,,82.52,82.17,32.52,49.3,38.81,68.18,86.36,,
70,70,,82.87,82.17,33.92,50.0,38.81,68.53,86.36,,
71,71,,82.87,82.17,33.92,50.0,38.81,68.53,86.36,,
72,72,,82.87,82.52,35.31,52.1,39.16,69.58,86.71,,
73,73,,82.87,82.52,35.31,52.1,39.16,69.58,86.71,,
74,74,,82.87,82.52,36.71,52.8,40.21,69.58,87.41,,
75,75,,82.87,82.52,36.71,52.8,40.21,69.58,87.41,,
76,76,,83.22,82.52,38.11,53.5,41.61,69.58,88.46,,
77,77,,83.22,82.52,38.11,53.5,41.61,69.58,88.46,,
78,78,,83.22,83.22,38.81,54.2,41.96,69.93,89.16,,
79,79,,83.22,83.22,38.81,54.2,41.96,69.93,89.16,,
80,80,,83.22,83.57,41.26,55.24,42.31,71.33,90.21,,
81,81,,83.22,83.57,41.26,55.24,42.31,71.33,90.21,,
82,82,,83.57,83.92,43.01,58.04,43.01,71.33,90.91,,
83,83,,83.57,83.92,43.01,58.04,43.01,71.33,90.91,,
84,84,,83.57,83.92,43.36,59.44,44.41,72.03,90.91,,
85,85,,83.57,83.92,43.36,59.44,44.41,72.03,90.91,,
86,86,,83.57,83.92,45.1,59.79,45.45,72.38,90.91,,
87,87,,83.57,83.92,45.1,59.79,45.45,72.38,90.91,,
88,88,,83.92,84.27,46.5,59.79,46.15,72.38,91.61,,
89,89,,83.92,84.27,46.5,59.79,46.15,72.38,91.61,,
90,90,,84.27,84.62,47.55,60.49,46.5,73.08,91.61,,
91,91,,84.27,84.62,47.55,60.49,46.5,73.08,91.61,,
92,92,,84.27,84.97,47.9,61.54,47.9,73.78,92.31,,
93,93,,84.27,84.97,47.9,61.54,47.9,73.78,92.31,,
94,94,,84.62,84.97,48.6,62.59,48.6,74.48,93.01,,
95,95,,84.62,84.97,48.6,62.59,48.6,74.48,93.01,,
96,96,,84.62,85.31,49.3,63.64,48.95,74.48,93.36,,
97,97,,84.62,85.31,49.3,63.64,48.95,74.48,93.36,,
98,98,,84.97,86.36,49.65,64.34,49.65,74.48,93.71,,
99,99,,84.97,86.36,49.65,64.34,49.65,74.48,93.71,,
100,100,,85.31,86.36,50.0,66.43,51.4,75.87,93.71,,
