,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
69,69,,68.9,67.46,37.8,70.81,38.76,59.81,73.21,66.03,
70,70,,68.9,67.46,37.8,73.21,40.19,61.24,93.3,66.03,
71,71,,68.9,67.46,37.8,73.21,40.19,61.24,93.3,66.03,
72,72,,68.9,67.46,39.23,73.21,42.58,62.2,94.26,66.03,
73,73,,68.9,67.46,39.23,73.21,42.58,62.2,94.26,66.03,
74,74,,69.86,68.42,40.19,75.12,43.06,62.2,94.26,66.03,
75,75,,69.86,68.42,40.19,75.12,43.06,62.2,94.26,66.03,
76,76,,69.86,68.42,40.67,75.6,44.5,63.64,94.26,66.03,
77,77,,69.86,68.42,40.67,75.6,44.5,63.64,94.26,66.03,
78,78,,70.33,68.9,41.63,79.43,45.93,64.11,94.26,66.03,
79,79,,70.33,68.9,41.63,79.43,45.93,64.11,94.26,66.03,
80,80,,71.77,71.29,43.06,81.82,46.41,66.03,94.26,66.03,
81,81,,71.77,71.29,43.06,81.82,46.41,66.03,94.26,66.03,
82,82,,71.77,71.29,44.02,83.25,47.37,66.03,94.26,66.03,
83,83,,71.77,71.29,44.02,83.25,47.37,66.03,94.26,66.03,
84,84,,72.73,72.25,44.02,84.21,47.37,66.51,94.26,66.03,
85,85,,72.73,72.25,44.02,84.21,47.37,66.51,94.26,66.03,
86,86,,73.21,72.73,44.98,84.69,49.28,66.51,94.26,66.03,
87,87,,73.21,72.73,44.98,84.69,49.28,66.51,94.26,66.03,
88,88,,73.68,73.21,45.93,84.69,49.28,66.51,94.26,66.03,
89,89,,73.68,73.21,45.93,84.69,49.28,66.51,94.26,66.03,
90,90,,74.16,73.68,46.41,85.17,49.28,66.51,94.26,66.03,
91,91,,74.16,73.68,46.41,85.17,49.28,66.51,94.26,66.03,
92,92,,74.16,74.16,46.41,85.65,49.76,66.99,94.26,66.03,
93,93,,74.16,74.16,46.41,85.65,49.76,66.99,94.26,66.03,
94,94,,74.64,74.16,47.37,86.12,51.67,67.94,94.26,66.03,
95,95,,74.64,74.16,47.37,86.12,51.67,67.94,94.26,66.03,
96,96,,74.64,74.16,47.37,87.56,52.15,68.42,94.26,66.99,
97,97,,74.64,74.16,47.37,87.56,52.15,68.42,94.26,66.99,
98,98,,75.6,75.12,47.37,88.52,53.59,70.33,94.26,70.81,
99,99,,75.6,75.12,47.37,88.52,53.59,70.33,94.26,70.81,
100,100,,76.08,75.6,48.8,88.52,55.5,70.33,94.26,70.81,
