,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
59,59,,84.38,85.16,60.55,48.44,67.19,78.12,92.97,,
60,60,,84.38,85.55,60.94,48.44,67.58,78.52,92.97,,
61,61,,84.38,85.94,61.33,48.44,67.97,78.91,92.97,,
62,62,,85.55,86.33,61.33,50.0,67.97,78.91,92.97,,
63,63,,85.55,86.33,62.11,53.52,68.75,79.3,92.97,,
64,64,,86.33,87.11,63.28,54.69,69.53,80.47,92.97,,
65,65,,87.11,87.5,64.84,54.69,71.09,81.25,92.97,,
66,66,,87.89,88.28,65.62,56.25,71.09,81.25,92.97,,
67,67,,88.28,88.28,67.19,58.98,71.88,82.42,92.97,,
68,68,,89.06,89.06,67.97,61.33,74.22,83.59,92.97,,
69,69,,89.45,89.45,69.92,65.62,75.0,83.98,92.97,,
70,70,,89.45,89.45,70.7,67.58,75.78,83.98,93.36,,
71,71,,89.84,89.84,70.7,68.75,76.95,84.38,93.36,,
72,72,,90.23,90.23,71.09,70.31,77.34,84.77,93.36,,
73,73,,90.62,90.23,72.66,71.48,78.12,85.55,93.36,,
74,74,,90.62,90.62,74.61,71.48,78.12,85.94,93.36,,
75,75,,90.62,90.62,76.17,71.88,78.91,85.94,93.36,,
76,76,,90.62,90.62,76.95,72.66,79.69,87.11,93.75,,
77,77,,90.62,91.02,78.12,73.44,80.47,87.11,93.75,,
78,78,,91.41,91.41,78.91,73.44,82.03,88.28,93.75,,
79,79,,92.19,91.8,79.3,73.44,83.2,89.45,93.75,,
80,80,,92.97,92.58,80.86,73.83,83.98,89.84,93.75,,
81,81,,92.97,92.97,81.64,75.78,85.16,90.62,94.14,,
82,82,,92.97,92.97,82.03,77.34,86.33,91.41,94.14,,
83,83,,93.36,93.75,83.59,80.08,86.72,91.8,94.53,,
84,84,,94.14,94.14,84.77,82.42,87.11,91.8,95.31,,
85,85,,94.92,94.92,86.72,85.94,87.11,91.8,,,
86,86,,95.31,95.31,87.5,88.28,87.89,92.19,,,
87,87,,,,88.67,88.28,89.45,93.75,,,
88,88,,,,89.06,88.28,91.02,94.92,,,
89,89,,,,89.84,89.45,92.58,95.7,,,
90,90,,,,91.02,90.23,92.97,,,,
91,91,,,,91.02,92.58,93.36,,,,
92,92,,,,91.8,92.58,94.14,,,,
93,93,,,,92.97,93.36,95.31,,,,
94,94,,,,94.14,94.92,,,,,
95,95,,,,94.92,95.31,,,,,
96,96,,,,,,,,,,
97,97,,,,,,,,,,
98,98,,,,,,,,,,
99,99,,,,,,,,,,
100,100,,,,,,,,,,
